"","gene","log2fc","pval","avg_expr","celltype"
"535","chr15:9975101-9975602",4.5267108218681,1.79875000943154e-22,0.423521558091553,"Melanotrophs"
"536","chr8:25121459-25121960",4.62488466752883,1.80337023695358e-22,1.10471031396589,"Somatotrophs"
"537","chr14:15075700-15076201",4.56593674491723,1.8071521799536e-22,0.882727130153098,"Melanotrophs"
"538","chr1:73973894-73974395",4.44810455937579,1.81801730647706e-22,0.318195637323973,"Stem_cells"
"539","chr8:77200158-77200659",4.15265730965647,1.85505823150333e-22,-0.312363120855967,"Somatotrophs"
"540","chr13:72114766-72115267",4.36987537179469,1.96982120976965e-22,1.00983141869813,"Somatotrophs"
"541","chr2:84869684-84870185",4.38232668213317,2.02610350452313e-22,0.687773093152587,"Somatotrophs"
"542","chr1:154984965-154985466",4.08477891678222,2.04138537960368e-22,0.0254376718592072,"Somatotrophs"
"543","chr19:22353945-22354446",4.42737283230139,2.25713228049081e-22,0.10820298193576,"Melanotrophs"
"544","chr11:109176136-109176637",4.23143802941022,2.36661908630613e-22,-0.100641145451589,"Somatotrophs"
"545","chr14:33734365-33734866",4.56227966238311,2.37881802104271e-22,0.93150985380123,"Stem_cells"
"546","chr5:149714001-149714502",4.40993730189046,2.42078729579633e-22,0.727584632192903,"Somatotrophs"
"547","chr1:125965818-125966319",4.19203828385677,2.43740321360425e-22,-0.11570829610755,"Somatotrophs"
"548","chr11:25697792-25698293",4.36111795838855,2.45615755099126e-22,0.151743636286411,"Lactotrophs"
"549","chr3:132855402-132855903",4.33715715045411,2.46141550127533e-22,0.464883860606873,"Stem_cells"
"550","chr3:27432929-27433430",4.38671645196612,2.48652735264578e-22,0.744169017296396,"Somatotrophs"
"551","chr6:95303027-95303528",4.04004833797695,2.50469303282073e-22,0.14116003297785,"Somatotrophs"
"552","chr11:44188061-44188562",4.03924177540088,2.52034387732663e-22,-0.195939096725397,"Somatotrophs"
"553","chr9:111542661-111543162",4.39621712232282,2.74741058160253e-22,0.791854851738172,"Lactotrophs"
"554","chr7:137583521-137584022",4.44231496719915,2.85229478474605e-22,0.366469030853841,"Somatotrophs"
"555","chr12:8829600-8830101",4.27341675033959,2.90365374958133e-22,0.235686573810172,"Somatotrophs"
"556","chr3:96627650-96628151",4.55820775023274,3.03569340809726e-22,0.653843600554508,"Stem_cells"
"557","chr1:135227190-135227691",4.72723142673235,3.07352524128545e-22,0.985479101038798,"Stem_cells"
"558","chr13:101923272-101923773",4.17859377226788,3.08247594217083e-22,0.136608107681539,"Somatotrophs"
"559","chr1:10681550-10682051",4.42112372311103,3.08279340887868e-22,0.278131331369053,"Stem_cells"
"560","chr5:21721712-21722213",4.37615405489817,3.35650890904874e-22,1.00890484975197,"Somatotrophs"
"561","chr9:114930677-114931178",4.40932315702965,3.49501335496729e-22,0.648608890932815,"Stem_cells"
"562","chr6:13293646-13294147",4.19594800824826,3.5188408617538e-22,-0.200024512605832,"Somatotrophs"
"563","chr18:40030018-40030519",4.03421674166024,3.62044726598474e-22,0.0999798380847007,"Somatotrophs"
"564","chr16:39151292-39151793",4.27383564262994,4.18300490039795e-22,-0.334871707810577,"Somatotrophs"
"565","chr11:4271062-4271563",4.44688238124124,4.27378535930206e-22,0.597847393826654,"Stem_cells"
"566","chr7:107697529-107698030",4.19677364835744,4.3160348124913e-22,-0.193016183211254,"Somatotrophs"
"567","chr12:113232185-113232686",4.1842900056018,5.07074418623917e-22,0.155516066788043,"Somatotrophs"
"568","chr3:154914370-154914871",4.09964438043335,5.10620932772278e-22,0.232696971216275,"Somatotrophs"
"569","chr10:86479660-86480161",4.4941369448455,5.28375255468283e-22,0.825473644544562,"Stem_cells"
"570","chr18:55248307-55248808",4.39042819811434,5.36043846835633e-22,0.502266155661527,"Melanotrophs"
"571","chr1:10706675-10707176",4.17336794621573,5.46987417863113e-22,-0.00593029301565686,"Somatotrophs"
"572","chr3:145692028-145692529",4.2949030853889,5.54692909028342e-22,0.932939760936356,"Somatotrophs"
"573","chr18:39622117-39622618",4.50885990229289,5.64349025325736e-22,0.024477046512396,"Somatotrophs"
"574","chr12:72971251-72971752",4.55282878300947,5.93723940165436e-22,1.69739419581193,"Lactotrophs"
"575","chr1:38390218-38390719",4.29768043006211,6.27872659309834e-22,0.313227517012581,"Lactotrophs"
"576","chr4:123977639-123978140",4.5199253300206,6.38209354847362e-22,0.589400270610395,"Somatotrophs"
"577","chr6:114125370-114125871",4.18332972936408,7.04025637152847e-22,0.338495160114941,"Somatotrophs"
"578","chr2:126640895-126641396",4.15010648616158,7.8625018451668e-22,-0.283235418446005,"Somatotrophs"
"579","chr9:14676349-14676850",4.51700026972547,8.05251170039143e-22,0.492572247641648,"Stem_cells"
"580","chr2:27505459-27505960",4.19722201511802,9.64273484032988e-22,0.216487324564115,"Stem_cells"
"581","chr2:5533826-5534327",4.23927141200097,1.00860520072438e-21,0.0385232134216554,"Somatotrophs"
"582","chr12:105371318-105371819",3.97195081875372,1.03892684653251e-21,-0.0636365154496939,"Somatotrophs"
"583","chr6:148365611-148366112",4.22950635625452,1.04338826835476e-21,-0.335776280564853,"Somatotrophs"
"584","chr7:121939685-121940186",4.39616137219328,1.05458896684722e-21,0.946720929817461,"Somatotrophs"
"585","chr9:95813891-95814392",4.49166361031124,1.1026506698958e-21,0.579899517182141,"Stem_cells"
"586","chr8:116889746-116890247",4.17652777348362,1.12455309533684e-21,0.518075910961299,"Somatotrophs"
"587","chr10:84811190-84811691",4.34495730781058,1.1303559987147e-21,0.551651077896581,"Somatotrophs"
"588","chr9:67077847-67078348",4.55414406994203,1.1479466853305e-21,0.393345551642922,"Stem_cells"
"589","chr9:77845855-77846356",4.5046181701227,1.18213062223658e-21,1.33393589485297,"Somatotrophs"
"590","chr3:61370165-61370666",3.8889714780796,1.21943879112928e-21,-0.085370352178533,"Somatotrophs"
"591","chr12:8843115-8843616",4.15090007264352,1.26548950985484e-21,-0.014415177033135,"Somatotrophs"
"592","chr8:11716084-11716585",4.19947260360949,1.30998529386326e-21,0.110470551570427,"Somatotrophs"
"593","chr8:126504787-126505288",4.40300521595404,1.40760554814294e-21,0.262229552288348,"Stem_cells"
"594","chr18:33443904-33444405",4.29552414778421,1.46004046125143e-21,0.818491202490867,"Lactotrophs"
"595","chr10:17073957-17074458",4.54678076470249,1.51462025128965e-21,0.794489489747315,"Lactotrophs"
"596","chr9:108949171-108949672",4.417679011696,1.52465971896781e-21,0.461926409506822,"Stem_cells"
"597","chr7:70829856-70830357",4.10500482743778,1.53292026638862e-21,0.391311154266996,"Somatotrophs"
"598","chr2:157519582-157520083",4.48744126982402,1.53859593234586e-21,1.64380231124644,"Somatotrophs"
"599","chr13:9645592-9646093",3.96047370275128,1.6250904969864e-21,0.512322694404855,"Somatotrophs"
"600","chr1:191792986-191793487",4.43351657096573,1.63825074002294e-21,1.25156879209919,"Stem_cells"
"601","chr13:89881267-89881768",4.42736738997357,1.6388855026853e-21,0.94137146790207,"Lactotrophs"
"602","chr10:8035279-8035780",4.5451714948854,1.65515327259225e-21,0.685481182706214,"Stem_cells"
"603","chr15:37673501-37674002",4.35138794953449,1.8191196860457e-21,0.511423900439892,"Stem_cells"
"604","chr6:137447800-137448301",4.07123627620592,1.91649741932343e-21,0.118507773336415,"Somatotrophs"
"605","chr9:45625944-45626445",4.18702118678976,1.97302619824858e-21,0.864869807848979,"Somatotrophs"
"606","chr12:4524638-4525139",4.48908115179544,2.1124048257648e-21,0.509458829769733,"Stem_cells"
"607","chr18:80548695-80549196",4.48615648494781,2.11688279096344e-21,0.751054278991157,"Stem_cells"
"608","chr3:92513302-92513803",3.95496146122891,2.37047632737265e-21,0.00726782163902732,"Somatotrophs"
"609","chr9:83959882-83960383",4.33305212345701,2.40953705461e-21,0.602843426090185,"Melanotrophs"
"610","chr14:69911596-69912097",4.77988019991908,2.45748859937301e-21,1.21869780465593,"Melanotrophs"
"611","chr1:189993897-189994398",4.395821722241,2.5064787443606e-21,0.740395106578851,"Melanotrophs"
"612","chr11:35365583-35366084",4.50734139307125,2.51860224961805e-21,0.210019334407484,"Melanotrophs"
"613","chr2:26183862-26184363",5.03363899854257,2.53563528681095e-21,2.1525368441178,"Stem_cells"
"614","chr2:132657224-132657725",4.1882505730112,2.5548502493369e-21,1.16500232685077,"Somatotrophs"
"615","chr2:24938684-24939185",4.38398437495315,2.61119909971189e-21,0.669567168111905,"Somatotrophs"
"616","chr18:43156008-43156509",3.93712803560964,2.61914489930758e-21,-0.1191525914045,"Somatotrophs"
"617","chr10:127975434-127975935",4.63241217717548,2.6498984651352e-21,0.387010229520302,"Stem_cells"
"618","chr12:4340194-4340695",4.2614792824828,2.74334507466083e-21,0.531829483960834,"Somatotrophs"
"619","chr16:85673455-85673956",4.18169592518709,2.74750609584922e-21,0.736879475391666,"Somatotrophs"
"620","chr10:71907157-71907658",4.56728417316764,2.84847292100327e-21,0.734456505607057,"Lactotrophs"
"621","chr14:99367512-99368013",4.37940041917851,2.87539990149053e-21,0.426939355227697,"Stem_cells"
"622","chr9:51313754-51314255",3.86456155292127,2.88912129881083e-21,0.0609035717312036,"Somatotrophs"
"623","chr3:100466514-100467015",4.07027673326432,2.90627519043487e-21,-0.344704211275468,"Somatotrophs"
"624","chr4:62744374-62744875",4.40249125704834,3.19802047911499e-21,0.633618701876684,"Stem_cells"
"625","chr18:23675806-23676307",4.44952104381824,3.23885533146393e-21,1.19022840189408,"Somatotrophs"
"626","chr13:112569757-112570258",4.06170962440058,3.38023808074441e-21,-0.0505775888029028,"Somatotrophs"
"627","chr12:12838486-12838987",4.01457453459864,3.45090607259235e-21,0.354084257953936,"Somatotrophs"
"628","chr6:135271829-135272330",4.10798729370372,3.53045030083067e-21,0.621691515775462,"Somatotrophs"
"629","chr3:55123462-55123963",4.50421845556073,4.42694407627102e-21,0.727558380775872,"Stem_cells"
"630","chr16:4702610-4703111",4.14142715684872,4.69058930897076e-21,0.352334506387982,"Somatotrophs"
"631","chr2:153962943-153963444",4.02849326242288,4.72337006621833e-21,0.2393811767655,"Somatotrophs"
"632","chr19:38644756-38645257",4.30256445214494,4.99133735453849e-21,0.358911587855816,"Melanotrophs"
"633","chr19:15600508-15601009",4.25803158732282,5.05283463018958e-21,0.503713954275143,"Lactotrophs"
"634","chr2:165242541-165243042",4.40648875453979,5.37500656275863e-21,0.4525565875592,"Melanotrophs"
"635","chr14:27637145-27637646",3.94456719361176,5.60917142248495e-21,-0.02996805552816,"Somatotrophs"
"636","chr6:36843160-36843661",3.93578760862934,5.67008806713637e-21,0.465840593458337,"Lactotrophs"
"637","chr13:73117339-73117840",4.40579937368891,5.94110493603792e-21,1.1201515348775,"Lactotrophs"
"638","chr11:60905318-60905819",4.39411691550691,6.02298630189143e-21,0.627598473070065,"Stem_cells"
"639","chr3:90629224-90629725",4.22807314849772,6.08642355404682e-21,0.212759866145182,"Somatotrophs"
"640","chr1:189187732-189188233",4.46910443924281,6.1442741243304e-21,0.679668243287207,"Stem_cells"
"641","chr1:193478205-193478706",4.28523178566676,6.27087577175573e-21,0.817970312103688,"Lactotrophs"
"642","chr2:44705801-44706302",3.98103927874594,6.33936804257161e-21,0.747051551634071,"Somatotrophs"
"643","chr2:128102044-128102545",4.0760127442746,6.4348342386124e-21,-0.169345372330702,"Somatotrophs"
"644","chr6:121440712-121441213",4.30003634624369,7.01295631945245e-21,0.741927285339536,"Melanotrophs"
"645","chr1:120132320-120132821",4.37793080555015,7.03208423751633e-21,0.646135366122747,"Somatotrophs"
"646","chr6:137279504-137280005",4.22686305611772,7.42883634229685e-21,0.228775874021422,"Lactotrophs"
"647","chr12:88438648-88439149",4.31848649298662,7.44704236967291e-21,1.11979591701253,"Somatotrophs"
"648","chr11:93436924-93437425",4.24386494587665,7.48420986784263e-21,0.402040292673778,"Somatotrophs"
"649","chr4:65475415-65475916",4.21545887725232,7.60421995909044e-21,0.450011315711161,"Somatotrophs"
"650","chr17:28000796-28001297",4.41482145477004,7.64451466752153e-21,0.915999222016817,"Stem_cells"
"651","chr11:20664845-20665346",4.44089437995924,7.70191451800049e-21,0.759072267523798,"Melanotrophs"
"652","chr15:31279108-31279609",4.14309147562884,7.79791783807758e-21,0.77223925779765,"Somatotrophs"
"653","chr2:109742331-109742832",3.96396181311814,7.88799657266802e-21,0.0971126589234382,"Somatotrophs"
"654","chr12:104545969-104546470",4.33792858344125,8.08283516353294e-21,0.342198572672183,"Stem_cells"
"655","chr11:108731127-108731628",4.04613329115984,8.48403265010674e-21,0.0152313526383975,"Somatotrophs"
"656","chr2:109742842-109743343",4.01619360488102,8.57739289369989e-21,0.215145294941982,"Somatotrophs"
"657","chr4:142212341-142212842",4.19508213941209,8.63863263777981e-21,0.692159894145475,"Stem_cells"
"658","chr19:27336499-27337000",4.2317189470481,8.64810272585244e-21,0.100646806468468,"Somatotrophs"
"659","chr1:167457801-167458302",4.2509388953226,9.0470145507096e-21,0.125352454265612,"Somatotrophs"
"660","chr18:62767643-62768144",3.92646554364751,9.19666926558986e-21,-0.0190305569196789,"Somatotrophs"
"661","chr2:3198568-3199069",3.96842355728546,9.32759599339484e-21,0.0946617168036123,"Somatotrophs"
"662","chr19:24316910-24317411",4.61975682738179,9.38018138479817e-21,1.02371277817304,"Melanotrophs"
"663","chr1:51759582-51760083",4.21678152607005,9.52851245163262e-21,0.287349416055939,"Somatotrophs"
"664","chr1:169027630-169028131",3.92949444736344,9.62753894956966e-21,0.640416133757527,"Lactotrophs"
"665","chr16:90596388-90596889",4.39765600171718,9.99752111361246e-21,0.27342582064338,"Melanotrophs"
"666","chr17:9970536-9971037",4.0636863332478,1.02120310558045e-20,-0.0384743233300013,"Somatotrophs"
"667","chr8:107401486-107401987",4.28369309710793,1.03324325002594e-20,1.1847939642759,"Somatotrophs"
"668","chr14:101733500-101734001",4.06905513447837,1.05512215078377e-20,0.329775375962912,"Somatotrophs"
"669","chr10:84791201-84791702",4.67961912368656,1.09959819903669e-20,1.00746133335129,"Stem_cells"
"670","chr4:8291782-8292283",4.65750209444883,1.11869626240249e-20,1.07519864023362,"Stem_cells"
"671","chr12:90997493-90997994",4.07241449274192,1.17263886906887e-20,-0.16794810300625,"Somatotrophs"
"672","chr6:69287724-69288225",4.08914425163118,1.22119500844616e-20,0.33201288720786,"Somatotrophs"
"673","chr7:66630307-66630808",4.38864076367092,1.28078471694962e-20,0.488533724274495,"Stem_cells"
"674","chr18:33443281-33443782",4.25555048892603,1.28824340569883e-20,1.23478866155138,"Lactotrophs"
"675","chr6:93743087-93743588",3.8631183139976,1.31575729171844e-20,0.244217078139137,"Somatotrophs"
"676","chr4:50203282-50203783",4.60619334191238,1.32248971375154e-20,0.672166011208214,"Melanotrophs"
"677","chr10:95153297-95153798",4.05769833670072,1.37735591458353e-20,1.42503078758776,"Somatotrophs"
"678","chr5:111718902-111719403",4.18423759279567,1.43922320231165e-20,1.01140135334522,"Somatotrophs"
"679","chr2:124974374-124974875",4.07761308965859,1.56620072941773e-20,-0.11015776656908,"Somatotrophs"
"680","chr4:142231386-142231887",4.68610267619903,1.58198474102266e-20,1.89921788796903,"Stem_cells"
"681","chr2:84962953-84963454",3.9406653882824,1.59793868565911e-20,0.474292402449038,"Somatotrophs"
"682","chr9:119687715-119688216",3.97357325217092,1.62086168151557e-20,0.444213242845387,"Somatotrophs"
"683","chr4:99969319-99969820",3.62121980872001,1.76474455552873e-20,0.4665685883222,"Somatotrophs"
"684","chr8:88862995-88863496",4.12429804130628,1.76652822821791e-20,0.814798310238246,"Somatotrophs"
"685","chr10:17074465-17074966",4.11306210656973,1.77948490389877e-20,0.126410542936597,"Lactotrophs"
"686","chr8:12467889-12468390",4.40057932716952,1.85324526384204e-20,0.440442453234722,"Stem_cells"
"687","chr10:121428414-121428915",4.24657112266532,1.90025479857402e-20,0.865085968830505,"Stem_cells"
"688","chr6:84544346-84544847",3.95790347470006,1.99180321513199e-20,-0.00578379801608327,"Somatotrophs"
"689","chr7:92140071-92140572",4.58294026103892,2.160106611528e-20,1.12174704201956,"Melanotrophs"
"690","chr7:127123014-127123515",4.07479790158462,2.24864166698757e-20,0.45828070268833,"Somatotrophs"
"691","chr1:135252789-135253290",4.20120813686227,2.28870494105349e-20,0.481780916361912,"Stem_cells"
"692","chr3:51188328-51188829",4.29560598358498,2.35401300869987e-20,0.552914096825443,"Stem_cells"
"693","chr7:137766655-137767156",4.42535278756381,2.36448537430008e-20,1.06148145473463,"Stem_cells"
"694","chr2:103374412-103374913",4.12115045455905,2.40945605215663e-20,0.688656199027639,"Somatotrophs"
"695","chr9:74122926-74123427",4.07865970629462,2.49101627875942e-20,0.209017716590038,"Lactotrophs"
"696","chr13:56341078-56341579",4.20291745447925,2.55791403934965e-20,0.380216397571972,"Somatotrophs"
"697","chr1:88929212-88929713",3.88439202598214,2.64227574914415e-20,0.479723824480011,"Lactotrophs"
"698","chr3:103630917-103631418",4.09009761803976,2.66023942914736e-20,0.55615968977776,"Somatotrophs"
"699","chr16:18461915-18462416",4.29302079288516,2.77971206360255e-20,0.371517080814105,"Melanotrophs"
"700","chr12:88436913-88437414",3.78556095381061,2.81312589741815e-20,0.052971333711807,"Somatotrophs"
"701","chr1:64007726-64008227",3.91100394906314,2.84291165046428e-20,0.460853793637602,"Somatotrophs"
"702","chr1:131953407-131953908",4.29321984873314,2.92388473254848e-20,-0.0460572921831249,"Somatotrophs"
"703","chr17:27069607-27070108",4.12386065953946,2.94004065041307e-20,0.624443450339794,"Lactotrophs"
"704","chr10:71246228-71246729",4.05832982375852,2.94509534129517e-20,0.242833846803623,"Somatotrophs"
"705","chr5:113509146-113509647",4.19237625835897,3.31857099209079e-20,0.0408284267757165,"Somatotrophs"
"706","chr16:31044858-31045359",4.11676621459528,3.43985523776634e-20,0.0679736359209802,"Somatotrophs"
"707","chr5:113236401-113236902",4.45814189085759,3.47557624687012e-20,1.26234220689055,"Stem_cells"
"708","chr12:39840072-39840573",4.4112361105068,3.54706127962881e-20,0.735268058440384,"Stem_cells"
"709","chr2:178597293-178597794",3.94123348235294,3.56759671227988e-20,0.0567906561472457,"Somatotrophs"
"710","chr10:43618870-43619371",4.20269279382834,3.63806169317912e-20,0.493448394186258,"Lactotrophs"
"711","chr12:29029432-29029933",3.97411805334989,3.83249528770073e-20,0.383653846513444,"Somatotrophs"
"712","chr5:95972235-95972736",4.23643755993818,4.06218578306113e-20,0.53290251999657,"Melanotrophs"
"713","chr18:25597160-25597661",4.06794512310455,4.2027642910339e-20,0.723554934517124,"Somatotrophs"
"714","chr2:32119993-32120494",3.94449802851551,4.32563330580613e-20,0.429240939777791,"Somatotrophs"
"715","chr7:122492856-122493357",3.81476294502751,4.77990860516949e-20,0.155532587906645,"Somatotrophs"
"716","chr10:44001950-44002451",4.39468516413836,5.05416004322683e-20,0.973630123423395,"Melanotrophs"
"717","chr6:118724903-118725404",4.22936522817069,5.37245734749659e-20,0.65489544283275,"Lactotrophs"
"718","chr2:164054726-164055227",4.25704893871204,5.45879637902625e-20,1.26623520233131,"Melanotrophs"
"719","chr19:55481237-55481738",3.888157024852,5.54946045527587e-20,0.730344576645193,"Somatotrophs"
"720","chr17:85382333-85382834",4.1991859658276,5.602222533387e-20,0.470980470926215,"Somatotrophs"
"721","chr5:5688839-5689340",3.96229463473907,5.71699791539773e-20,0.260465875502053,"Somatotrophs"
"722","chr11:106591191-106591692",4.14549091549516,5.75624572608115e-20,0.986686025670832,"Somatotrophs"
"723","chr6:69858521-69859022",4.27464515412286,5.77372184577668e-20,0.751287642471409,"Somatotrophs"
"724","chr2:174566665-174567166",4.53921691455942,6.48084181370746e-20,2.47855572772555,"Somatotrophs"
"725","chr11:79790924-79791425",4.17872829018216,6.72766530511991e-20,0.359676931283998,"Stem_cells"
"726","chr4:107966363-107966864",3.9934771241859,6.8169512974783e-20,0.585735784911428,"Somatotrophs"
"727","chr15:33046113-33046614",3.95977336495936,6.85404737773859e-20,0.230320469044423,"Somatotrophs"
"728","chr6:91794629-91795130",4.02493288462986,7.00690702304824e-20,-0.0127841337246375,"Somatotrophs"
"729","chr18:35286071-35286572",4.48559308465443,7.18406828509229e-20,1.74405660634463,"Lactotrophs"
"730","chr12:106819533-106820034",4.00017078147896,7.73418851484458e-20,0.354910279154668,"Somatotrophs"
"731","chr12:82365541-82366042",4.32158329433659,7.8060386471216e-20,0.444385232872741,"Melanotrophs"
"732","chr15:31235704-31236205",3.95533327906519,8.24769934564605e-20,0.387186405888375,"Somatotrophs"
"733","chr6:28881827-28882328",3.94024113409632,9.04659263517009e-20,1.42297931203239,"Somatotrophs"
"734","chr9:29465248-29465749",4.26078518831351,9.13159936295353e-20,0.385802098917656,"Lactotrophs"
"735","chr1:164862892-164863393",4.30959092642391,9.25068886767013e-20,0.778578716427487,"Stem_cells"
"736","chr4:53150402-53150903",3.69703564689211,1.01659773111731e-19,0.782012001204152,"Somatotrophs"
"737","chr3:129473723-129474224",4.36083278942566,1.02389667651706e-19,0.519715972570923,"Somatotrophs"
"738","chr11:94610977-94611478",4.36821108144929,1.0539676630734e-19,0.862307049699953,"Stem_cells"
"739","chr8:9572207-9572708",4.04842182164516,1.05424301292041e-19,0.354995178433809,"Somatotrophs"
"740","chr6:5819619-5820120",4.22684527196183,1.05480069250093e-19,1.4225461481563,"Melanotrophs"
"741","chr10:21740302-21740803",4.16375569784266,1.0626395037278e-19,0.756391596567472,"Stem_cells"
"742","chr13:35992297-35992798",4.12191778258261,1.10724755251092e-19,0.0930324364754346,"Somatotrophs"
"743","chr12:12812501-12813002",4.38244245708199,1.21681305171845e-19,1.52926967141895,"Somatotrophs"
"744","chr3:63900282-63900783",4.68407649939534,1.2590036125633e-19,1.43454056263432,"Stem_cells"
"745","chr1:73175176-73175677",3.73615042564278,1.27699716415014e-19,0.216010012587877,"Somatotrophs"
"746","chr2:28117869-28118370",4.13915805490399,1.29248997580812e-19,0.57569606265066,"Lactotrophs"
"747","chr6:143461309-143461810",3.88780001244893,1.30044341455726e-19,0.0578695558513964,"Somatotrophs"
"748","chr10:26295654-26296155",4.05753821970098,1.35533985784517e-19,0.581645325402408,"Somatotrophs"
"749","chr9:64504937-64505438",4.3506517401605,1.36852584655282e-19,0.584458956404444,"Melanotrophs"
"750","chr17:63042775-63043276",4.53064087244519,1.38526001461815e-19,1.5785415783959,"Melanotrophs"
"751","chr4:98577996-98578497",4.24178587711445,1.43482339413975e-19,0.848638693585423,"Lactotrophs"
"752","chr8:10619667-10620168",3.98361525519426,1.46221079959884e-19,0.451661895233884,"Somatotrophs"
"753","chr19:36784346-36784847",4.07019129903224,1.50191337997793e-19,0.740515269649912,"Somatotrophs"
"754","chr10:128595433-128595934",4.09570448043059,1.5099725733078e-19,0.700215450991391,"Somatotrophs"
"755","chr6:39507031-39507532",4.02539841129789,1.52031236451081e-19,0.378040954104284,"Melanotrophs"
"756","chr4:88236853-88237354",4.07016042897141,1.54393855389697e-19,0.508258339288916,"Melanotrophs"
"757","chr12:80527596-80528097",4.10938114545606,1.55152214867874e-19,-0.062382205216137,"Somatotrophs"
"758","chr1:164492949-164493450",4.26275097271158,1.57181105501064e-19,0.592653060849697,"Stem_cells"
"759","chr6:28745802-28746303",4.00217278287823,1.59036584437814e-19,0.342386997069614,"Somatotrophs"
"760","chr4:59422762-59423263",4.48918845903842,1.67081493732952e-19,1.05245433774405,"Stem_cells"
"761","chr2:133692664-133693165",4.12025625387919,1.78033755913856e-19,0.531340240360921,"Somatotrophs"
"762","chr2:169300363-169300864",3.79764363715266,1.79852133081831e-19,0.220137798104518,"Somatotrophs"
"763","chr3:127813623-127814124",3.94622875126083,1.96237529212357e-19,0.403948132114743,"Somatotrophs"
"764","chr11:118892435-118892936",4.19975146231639,2.09644182173993e-19,0.568328779525923,"Melanotrophs"
"765","chr4:63479066-63479567",4.1496409816074,2.16525166620052e-19,0.848964051864793,"Somatotrophs"
"766","chr17:44035886-44036387",4.1126082863713,2.28422927034388e-19,0.984685479727579,"Somatotrophs"
"767","chr1:38263205-38263706",4.22836708905656,2.37117410271518e-19,0.732416239995145,"Melanotrophs"
"768","chr5:118691967-118692468",3.9341493566847,2.49876140091569e-19,0.669834700265637,"Somatotrophs"
"769","chr7:121920428-121920929",3.84753598603299,2.59151275264751e-19,-0.117961560140367,"Somatotrophs"
"770","chr9:47899681-47900182",4.0760419506742,2.69982502438935e-19,0.684992621187638,"Somatotrophs"
"771","chr6:31925205-31925706",3.86454835184974,2.99139896006772e-19,0.112604028666107,"Somatotrophs"
"772","chr17:56544794-56545295",4.18330672403455,3.03620391111552e-19,0.84378589378882,"Lactotrophs"
"773","chr19:10197010-10197511",4.02488253586773,3.06560721790867e-19,1.29216814110875,"Somatotrophs"
"774","chr3:156845680-156846181",4.0240569933611,3.16744411744015e-19,0.658068341040681,"Somatotrophs"
"775","chr4:156182327-156182828",4.04877663917518,3.49852412307791e-19,0.911296775507184,"Somatotrophs"
"776","chr5:30110323-30110824",4.02806529403428,3.55747101840271e-19,0.694925644309646,"Somatotrophs"
"777","chr11:119830967-119831468",3.87967625159769,3.58953265117306e-19,0.0604033487123939,"Somatotrophs"
"778","chr13:75460399-75460900",4.16030088266604,3.70235996551675e-19,0.565716321027799,"Stem_cells"
"779","chr9:89313383-89313884",3.82011598364321,3.7299016254657e-19,0.189177470304534,"Somatotrophs"
"780","chr7:81649506-81650007",4.17310815091125,3.73818317654612e-19,0.675547106533885,"Somatotrophs"
"781","chr9:23300292-23300793",3.96960764967313,3.83193607098852e-19,0.68683149672559,"Somatotrophs"
"782","chr3:32043835-32044336",4.15969387273846,3.97175792655359e-19,0.28241726418604,"Somatotrophs"
"783","chr9:93981072-93981573",3.71229514073294,4.0743299863677e-19,0.0249771466514317,"Somatotrophs"
"784","chr3:82810255-82810756",3.81974503187939,4.10836447460805e-19,0.45760914066565,"Somatotrophs"
"785","chr1:164962681-164963182",4.27130134651979,4.28030138413469e-19,1.46325155311736,"Somatotrophs"
"786","chr2:174263192-174263693",4.23051944077876,4.30229882811225e-19,0.813804632022094,"Melanotrophs"
"787","chr9:7603946-7604447",3.68226760492917,4.41643497485725e-19,0.707502988215357,"Somatotrophs"
"788","chr17:4516797-4517298",4.05299704977973,4.41893141938835e-19,0.659541292340722,"Stem_cells"
"789","chr2:92807370-92807871",4.05659928968621,4.45185835960769e-19,0.770634559951113,"Somatotrophs"
"790","chr9:29464733-29465234",4.24372659296959,4.60160942271181e-19,0.512504696060985,"Lactotrophs"
"791","chr7:69126755-69127256",4.04090429516144,4.62735677056654e-19,0.91833784228475,"Lactotrophs"
"792","chr1:51814743-51815244",3.9491699298659,4.74760671379803e-19,1.17268921770876,"Somatotrophs"
"793","chr5:21722220-21722721",4.02785345754487,4.92334324706502e-19,0.779167781009478,"Somatotrophs"
"794","chr16:30441344-30441845",3.95465439726229,4.92903122513428e-19,0.501114330822024,"Lactotrophs"
"795","chr19:15647006-15647507",4.1957112974048,4.98629182294831e-19,1.73135599818267,"Lactotrophs"
"796","chr17:27740836-27741337",4.00355540657876,5.01815535401196e-19,0.69259557507146,"Stem_cells"
"797","chr3:135620862-135621363",3.99214828853335,5.16647474426634e-19,0.789673013631499,"Somatotrophs"
"798","chr17:46521976-46522477",4.24362648432858,5.39353265417687e-19,0.916046755783516,"Stem_cells"
"799","chr13:24238775-24239276",4.29025496728457,5.4982702576647e-19,0.66329919500609,"Somatotrophs"
"800","chr19:28298544-28299045",4.230509063677,5.50710178867408e-19,1.06856540792785,"Somatotrophs"
"801","chr5:76733213-76733714",3.83445517061897,5.59124683261892e-19,0.09376686588607,"Somatotrophs"
"802","chr7:99158915-99159416",4.14377820977094,5.71774658371082e-19,0.49470472592233,"Stem_cells"
